mes|diasemana|tipaccid|sexo|edad|nomgeo|longitud|latitud
3|2|1|2|46|Gustavo A. Madero|-99.11867|19.48513
3|2|2|1|0|Gustavo A. Madero|-99.15836|19.50592
3|2|2|2|19|Gustavo A. Madero|-99.07494|19.49031
3|1|4|2|38|Gustavo A. Madero|-99.14437|19.48511
3|5|11|2|55|Gustavo A. Madero|-99.13134|19.50811
3|3|1|2|21|Gustavo A. Madero|-99.12381|19.48721
3|1|2|2|65|Gustavo A. Madero|-99.13218|19.49027
3|7|11|2|33|Gustavo A. Madero|-99.15140|19.52772
3|7|6|2|40|Gustavo A. Madero|-99.06983|19.45025
3|6|1|2|71|Gustavo A. Madero|-99.08129|19.49567
3|6|2|2|18|Gustavo A. Madero|-99.12037|19.49224
3|1|10|2|46|Gustavo A. Madero|-99.14658|19.48445
3|7|7|2|25|Gustavo A. Madero|-99.12381|19.48721
3|6|10|1|0|Gustavo A. Madero|-99.17043|19.52459
3|4|10|1|0|Gustavo A. Madero|-99.13512|19.51471
3|3|10|2|31|Gustavo A. Madero|-99.13771|19.48181
3|7|10|1|0|Gustavo A. Madero|-99.12874|19.55456
